WKT,address_id,source_dataset,change_id,full_address_number,full_road_name,full_address,territorial_authority,unit_type,unit_value,level_type,level_value,address_number_prefix,address_number,address_number_suffix,address_number_high,road_name_prefix,road_name,road_type_name,road_suffix,water_name,water_body_name,suburb_locality,town_city,address_class,address_lifecycle,gd2000_xcoord,gd2000_ycoord,road_name_ascii,water_name_ascii,water_body_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.7762144833 -41.2876389833),2056265,AIMS,5896041,5/56,Victoria Street,"5/56 Victoria Street, Wellington Central, Wellington",Wellington City,,5,,,,56,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7762145,-41.28763898,Victoria,,,Wellington Central,Wellington,Victoria Street,"5/56 Victoria Street, Wellington Central, Wellington",174.7762145,-41.28763898
POINT (174.7762144833 -41.2876389833),2056266,AIMS,5896042,6/56,Victoria Street,"6/56 Victoria Street, Wellington Central, Wellington",Wellington City,,6,,,,56,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7762145,-41.28763898,Victoria,,,Wellington Central,Wellington,Victoria Street,"6/56 Victoria Street, Wellington Central, Wellington",174.7762145,-41.28763898
POINT (174.7762144833 -41.2876389833),2056267,AIMS,5896043,7/56,Victoria Street,"7/56 Victoria Street, Wellington Central, Wellington",Wellington City,,7,,,,56,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7762145,-41.28763898,Victoria,,,Wellington Central,Wellington,Victoria Street,"7/56 Victoria Street, Wellington Central, Wellington",174.7762145,-41.28763898
POINT (174.776252030003 -41.2877964000003),3123139,CADS,123139,3/58,Victoria Street,"3/58 Victoria Street, Wellington Central, Wellington",Wellington City,,3,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"3/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123140,CADS,123140,4/58,Victoria Street,"4/58 Victoria Street, Wellington Central, Wellington",Wellington City,,4,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"4/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123163,CADS,123163,105/58,Victoria Street,"105/58 Victoria Street, Wellington Central, Wellington",Wellington City,,105,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"105/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123164,CADS,123164,106/58,Victoria Street,"106/58 Victoria Street, Wellington Central, Wellington",Wellington City,,106,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"106/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123170,CADS,123170,113/58,Victoria Street,"113/58 Victoria Street, Wellington Central, Wellington",Wellington City,,113,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"113/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123207,CADS,123207,231/58,Victoria Street,"231/58 Victoria Street, Wellington Central, Wellington",Wellington City,,231,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"231/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123221,CADS,123221,315/58,Victoria Street,"315/58 Victoria Street, Wellington Central, Wellington",Wellington City,,315,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"315/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123225,CADS,123225,319/58,Victoria Street,"319/58 Victoria Street, Wellington Central, Wellington",Wellington City,,319,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"319/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123229,CADS,123229,323/58,Victoria Street,"323/58 Victoria Street, Wellington Central, Wellington",Wellington City,,323,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"323/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123249,CADS,123249,413/58,Victoria Street,"413/58 Victoria Street, Wellington Central, Wellington",Wellington City,,413,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"413/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123252,CADS,123252,416/58,Victoria Street,"416/58 Victoria Street, Wellington Central, Wellington",Wellington City,,416,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"416/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123257,CADS,123257,421/58,Victoria Street,"421/58 Victoria Street, Wellington Central, Wellington",Wellington City,,421,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"421/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123260,CADS,123260,424/58,Victoria Street,"424/58 Victoria Street, Wellington Central, Wellington",Wellington City,,424,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"424/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123278,CADS,123278,514/58,Victoria Street,"514/58 Victoria Street, Wellington Central, Wellington",Wellington City,,514,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"514/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123296,CADS,123296,603/58,Victoria Street,"603/58 Victoria Street, Wellington Central, Wellington",Wellington City,,603,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"603/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123297,CADS,123297,604/58,Victoria Street,"604/58 Victoria Street, Wellington Central, Wellington",Wellington City,,604,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"604/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123302,CADS,123302,610/58,Victoria Street,"610/58 Victoria Street, Wellington Central, Wellington",Wellington City,,610,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"610/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123304,CADS,123304,612/58,Victoria Street,"612/58 Victoria Street, Wellington Central, Wellington",Wellington City,,612,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"612/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123314,CADS,123314,622/58,Victoria Street,"622/58 Victoria Street, Wellington Central, Wellington",Wellington City,,622,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"622/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123322,CADS,123322,701/58,Victoria Street,"701/58 Victoria Street, Wellington Central, Wellington",Wellington City,,701,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"701/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123326,CADS,123326,705/58,Victoria Street,"705/58 Victoria Street, Wellington Central, Wellington",Wellington City,,705,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"705/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123328,CADS,123328,707/58,Victoria Street,"707/58 Victoria Street, Wellington Central, Wellington",Wellington City,,707,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"707/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123329,CADS,123329,708/58,Victoria Street,"708/58 Victoria Street, Wellington Central, Wellington",Wellington City,,708,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"708/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123332,CADS,123332,711/58,Victoria Street,"711/58 Victoria Street, Wellington Central, Wellington",Wellington City,,711,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"711/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123335,CADS,123335,714/58,Victoria Street,"714/58 Victoria Street, Wellington Central, Wellington",Wellington City,,714,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"714/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.776252030003 -41.2877964000003),3123337,CADS,123337,716/58,Victoria Street,"716/58 Victoria Street, Wellington Central, Wellington",Wellington City,,716,,,,58,,,,Victoria,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.776252,-41.2877964,Victoria,,,Wellington Central,Wellington,Victoria Street,"716/58 Victoria Street, Wellington Central, Wellington",174.776252,-41.2877964
POINT (174.77600205 -41.2872332833),364402,AIMS,5896018,35,Willis Street,"35 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,35,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760021,-41.28723328,Willis,,,Wellington Central,Wellington,Willis Street,"35 Willis Street, Wellington Central, Wellington",174.7760021,-41.28723328
POINT (174.7756915167 -41.2877111833),364495,AIMS,5896027,55,Willis Street,"55 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,55,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7756915,-41.28771118,Willis,,,Wellington Central,Wellington,Willis Street,"55 Willis Street, Wellington Central, Wellington",174.7756915,-41.28771118
POINT (174.77566705 -41.2877615333),364500,AIMS,5810284,57,Willis Street,"57 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,57,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7756671,-41.28776153,Willis,,,Wellington Central,Wellington,Willis Street,"57 Willis Street, Wellington Central, Wellington",174.7756671,-41.28776153
POINT (174.7760105667 -41.2875255333),1602249,AIMS,5896025,9,Chews Lane,"9 Chews Lane, Wellington Central, Wellington",Wellington City,,,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.7753219768 -41.2877808831),1742286,AIMS,2806904,60,Willis Street,"60 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.7754130506 -41.2876101196),2093589,AIMS,2806898,54,Willis Street,"54 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,54,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7754131,-41.28761012,Willis,,,Wellington Central,Wellington,Willis Street,"54 Willis Street, Wellington Central, Wellington",174.7754131,-41.28761012
POINT (174.7759558559 -41.2873444742),2125519,AIMS,5896056,41,Willis Street,"41 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,41,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7759559,-41.28734447,Willis,,,Wellington Central,Wellington,Willis Street,"41 Willis Street, Wellington Central, Wellington",174.7759559,-41.28734447
POINT (174.7759282094 -41.287393843),2125521,AIMS,5896057,43,Willis Street,"43 Willis Street, Wellington Central, Wellington",Wellington City,,,,,,43,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7759282,-41.28739384,Willis,,,Wellington Central,Wellington,Willis Street,"43 Willis Street, Wellington Central, Wellington",174.7759282,-41.28739384
POINT (174.775321970003 -41.2877808800003),3118146,CADS,118146,405/60,Willis Street,"405/60 Willis Street, Wellington Central, Wellington",Wellington City,,405,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"405/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118150,CADS,118150,311/60,Willis Street,"311/60 Willis Street, Wellington Central, Wellington",Wellington City,,311,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"311/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118155,CADS,118155,308/60,Willis Street,"308/60 Willis Street, Wellington Central, Wellington",Wellington City,,308,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"308/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118156,CADS,118156,307/60,Willis Street,"307/60 Willis Street, Wellington Central, Wellington",Wellington City,,307,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"307/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118158,CADS,118158,207/60,Willis Street,"207/60 Willis Street, Wellington Central, Wellington",Wellington City,,207,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"207/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118163,CADS,118163,211/60,Willis Street,"211/60 Willis Street, Wellington Central, Wellington",Wellington City,,211,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"211/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118167,CADS,118167,401/60,Willis Street,"401/60 Willis Street, Wellington Central, Wellington",Wellington City,,401,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"401/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118171,CADS,118171,107/60,Willis Street,"107/60 Willis Street, Wellington Central, Wellington",Wellington City,,107,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"107/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118177,CADS,118177,202/60,Willis Street,"202/60 Willis Street, Wellington Central, Wellington",Wellington City,,202,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"202/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118180,CADS,118180,205/60,Willis Street,"205/60 Willis Street, Wellington Central, Wellington",Wellington City,,205,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"205/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775321970003 -41.2877808800003),3118182,CADS,118182,408/60,Willis Street,"408/60 Willis Street, Wellington Central, Wellington",Wellington City,,408,,,,60,,,,Willis,Street,,,,Wellington Central,Wellington,Thoroughfare,Current,174.775322,-41.28778088,Willis,,,Wellington Central,Wellington,Willis Street,"408/60 Willis Street, Wellington Central, Wellington",174.775322,-41.28778088
POINT (174.775848520003 -41.2874765200003),3123150,CADS,123150,301/11,Chews Lane,"301/11 Chews Lane, Wellington Central, Wellington",Wellington City,,301,,,,11,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7758485,-41.28747652,Chews,,,Wellington Central,Wellington,Chews Lane,"301/11 Chews Lane, Wellington Central, Wellington",174.7758485,-41.28747652
POINT (174.775848520003 -41.2874765200003),3123156,CADS,123156,601/11,Chews Lane,"601/11 Chews Lane, Wellington Central, Wellington",Wellington City,,601,,,,11,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7758485,-41.28747652,Chews,,,Wellington Central,Wellington,Chews Lane,"601/11 Chews Lane, Wellington Central, Wellington",174.7758485,-41.28747652
POINT (174.776010570003 -41.2875255300003),3124348,CADS,124348,8C/9,Chews Lane,"8C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,8C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"8C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124350,CADS,124350,8E/9,Chews Lane,"8E/9 Chews Lane, Wellington Central, Wellington",Wellington City,,8E,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"8E/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124356,CADS,124356,9D/9,Chews Lane,"9D/9 Chews Lane, Wellington Central, Wellington",Wellington City,,9D,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"9D/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124358,CADS,124358,9F/9,Chews Lane,"9F/9 Chews Lane, Wellington Central, Wellington",Wellington City,,9F,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"9F/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124364,CADS,124364,10C/9,Chews Lane,"10C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,10C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"10C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124368,CADS,124368,10G/9,Chews Lane,"10G/9 Chews Lane, Wellington Central, Wellington",Wellington City,,10G,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"10G/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124369,CADS,124369,10H/9,Chews Lane,"10H/9 Chews Lane, Wellington Central, Wellington",Wellington City,,10H,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"10H/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124372,CADS,124372,11C/9,Chews Lane,"11C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,11C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"11C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124375,CADS,124375,11F/9,Chews Lane,"11F/9 Chews Lane, Wellington Central, Wellington",Wellington City,,11F,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"11F/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124377,CADS,124377,11H/9,Chews Lane,"11H/9 Chews Lane, Wellington Central, Wellington",Wellington City,,11H,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"11H/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124381,CADS,124381,12C/9,Chews Lane,"12C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,12C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"12C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124383,CADS,124383,12E/9,Chews Lane,"12E/9 Chews Lane, Wellington Central, Wellington",Wellington City,,12E,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"12E/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124384,CADS,124384,12F/9,Chews Lane,"12F/9 Chews Lane, Wellington Central, Wellington",Wellington City,,12F,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"12F/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124385,CADS,124385,12G/9,Chews Lane,"12G/9 Chews Lane, Wellington Central, Wellington",Wellington City,,12G,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"12G/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124387,CADS,124387,13A/9,Chews Lane,"13A/9 Chews Lane, Wellington Central, Wellington",Wellington City,,13A,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"13A/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124389,CADS,124389,13C/9,Chews Lane,"13C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,13C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"13C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124391,CADS,124391,13E/9,Chews Lane,"13E/9 Chews Lane, Wellington Central, Wellington",Wellington City,,13E,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"13E/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124392,CADS,124392,13F/9,Chews Lane,"13F/9 Chews Lane, Wellington Central, Wellington",Wellington City,,13F,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"13F/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124395,CADS,124395,13I/9,Chews Lane,"13I/9 Chews Lane, Wellington Central, Wellington",Wellington City,,13I,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"13I/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124398,CADS,124398,14C/9,Chews Lane,"14C/9 Chews Lane, Wellington Central, Wellington",Wellington City,,14C,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"14C/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124399,CADS,124399,14D/9,Chews Lane,"14D/9 Chews Lane, Wellington Central, Wellington",Wellington City,,14D,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"14D/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
POINT (174.776010570003 -41.2875255300003),3124403,CADS,124403,14H/9,Chews Lane,"14H/9 Chews Lane, Wellington Central, Wellington",Wellington City,,14H,,,,9,,,,Chews,Lane,,,,Wellington Central,Wellington,Thoroughfare,Current,174.7760106,-41.28752553,Chews,,,Wellington Central,Wellington,Chews Lane,"14H/9 Chews Lane, Wellington Central, Wellington",174.7760106,-41.28752553
