WKT,address_id,source_dataset,change_id,full_address_number,full_road_name,full_address,territorial_authority,unit_type,unit_value,level_type,level_value,address_number_prefix,address_number,address_number_suffix,address_number_high,road_name_prefix,road_name,road_type_name,road_suffix,water_name,water_body_name,suburb_locality,town_city,address_class,address_lifecycle,gd2000_xcoord,gd2000_ycoord,road_name_ascii,water_name_ascii,water_body_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.7740796833 -41.2627141333),355589,AIMS,1578402,17A,Rankin Street,"17A Rankin Street, Wadestown, Wellington",Wellington City,,,,,,17,A,,,Rankin,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7740797,-41.26271413,Rankin,,,Wadestown,Wellington,Rankin Street,"17A Rankin Street, Wadestown, Wellington",174.7740797,-41.26271413
POINT (174.7741686667 -41.2627300167),355595,AIMS,315923,17,Rankin Street,"17 Rankin Street, Wadestown, Wellington",Wellington City,,,,,,17,,,,Rankin,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7741687,-41.26273002,Rankin,,,Wadestown,Wellington,Rankin Street,"17 Rankin Street, Wadestown, Wellington",174.7741687,-41.26273002
POINT (174.7744574667 -41.2621743667),355619,AIMS,315944,1,Cecil Road,"1 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,1,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7744575,-41.26217437,Cecil,,,Wadestown,Wellington,Cecil Road,"1 Cecil Road, Wadestown, Wellington",174.7744575,-41.26217437
POINT (174.7739781833 -41.26255175),355625,AIMS,315949,20,Cecil Road,"20 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,20,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7739782,-41.26255175,Cecil,,,Wadestown,Wellington,Cecil Road,"20 Cecil Road, Wadestown, Wellington",174.7739782,-41.26255175
POINT (174.774326 -41.2604518667),355627,AIMS,315951,20,Weld Street,"20 Weld Street, Wadestown, Wellington",Wellington City,,,,,,20,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.774326,-41.26045187,Weld,,,Wadestown,Wellington,Weld Street,"20 Weld Street, Wadestown, Wellington",174.774326,-41.26045187
POINT (174.7745311333 -41.2607006833),355646,AIMS,315968,23,Weld Street,"23 Weld Street, Wadestown, Wellington",Wellington City,,,,,,23,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7745311,-41.26070068,Weld,,,Wadestown,Wellington,Weld Street,"23 Weld Street, Wadestown, Wellington",174.7745311,-41.26070068
POINT (174.7744816167 -41.2608146833),355656,AIMS,315978,25,Weld Street,"25 Weld Street, Wadestown, Wellington",Wellington City,,,,,,25,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7744816,-41.26081468,Weld,,,Wadestown,Wellington,Weld Street,"25 Weld Street, Wadestown, Wellington",174.7744816,-41.26081468
POINT (174.7727402833 -41.2629657333),355675,AIMS,315997,29,Cecil Road,"29 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,29,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7727403,-41.26296573,Cecil,,,Wadestown,Wellington,Cecil Road,"29 Cecil Road, Wadestown, Wellington",174.7727403,-41.26296573
POINT (174.7741065333 -41.2622688167),355679,AIMS,1578410,2A,Cecil Road,"2A Cecil Road, Wadestown, Wellington",Wellington City,,,,,,2,A,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7741065,-41.26226882,Cecil,,,Wadestown,Wellington,Cecil Road,"2A Cecil Road, Wadestown, Wellington",174.7741065,-41.26226882
POINT (174.7741636333 -41.260977),355693,AIMS,316010,30,Weld Street,"30 Weld Street, Wadestown, Wellington",Wellington City,,,,,,30,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7741636,-41.260977,Weld,,,Wadestown,Wellington,Weld Street,"30 Weld Street, Wadestown, Wellington",174.7741636,-41.260977
POINT (174.77234775 -41.2628772833),355714,AIMS,316030,34,Cecil Road,"34 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,34,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7723478,-41.26287728,Cecil,,,Wadestown,Wellington,Cecil Road,"34 Cecil Road, Wadestown, Wellington",174.7723478,-41.26287728
POINT (174.7741101167 -41.2611321833),355715,AIMS,316031,34,Weld Street,"34 Weld Street, Wadestown, Wellington",Wellington City,,,,,,34,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7741101,-41.26113218,Weld,,,Wadestown,Wellington,Weld Street,"34 Weld Street, Wadestown, Wellington",174.7741101,-41.26113218
POINT (174.7737717 -41.2602104667),355735,AIMS,316050,37,Hanover Street,"37 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,37,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7737717,-41.26021047,Hanover,,,Wadestown,Wellington,Hanover Street,"37 Hanover Street, Wadestown, Wellington",174.7737717,-41.26021047
POINT (174.7735232167 -41.2602763333),355741,AIMS,316056,38,Hanover Street,"38 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,38,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7735232,-41.26027633,Hanover,,,Wadestown,Wellington,Hanover Street,"38 Hanover Street, Wadestown, Wellington",174.7735232,-41.26027633
POINT (174.77295515 -41.2611805167),355745,AIMS,316060,3,Leslie Street,"3 Leslie Street, Wadestown, Wellington",Wellington City,,,,,,3,,,,Leslie,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7729552,-41.26118052,Leslie,,,Wadestown,Wellington,Leslie Street,"3 Leslie Street, Wadestown, Wellington",174.7729552,-41.26118052
POINT (174.7745428833 -41.2622128833),355749,AIMS,316064,3,Cecil Road,"3 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,3,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7745429,-41.26221288,Cecil,,,Wadestown,Wellington,Cecil Road,"3 Cecil Road, Wadestown, Wellington",174.7745429,-41.26221288
POINT (174.7734904 -41.2603920667),355753,AIMS,316068,40,Hanover Street,"40 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,40,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7734904,-41.26039207,Hanover,,,Wadestown,Wellington,Hanover Street,"40 Hanover Street, Wadestown, Wellington",174.7734904,-41.26039207
POINT (174.7724017833 -41.26334955),355766,AIMS,316080,43,Cecil Road,"43 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,43,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7724018,-41.26334955,Cecil,,,Wadestown,Wellington,Cecil Road,"43 Cecil Road, Wadestown, Wellington",174.7724018,-41.26334955
POINT (174.7734117 -41.2605860333),355771,AIMS,316085,44,Hanover Street,"44 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,44,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7734117,-41.26058603,Hanover,,,Wadestown,Wellington,Hanover Street,"44 Hanover Street, Wadestown, Wellington",174.7734117,-41.26058603
POINT (174.7733825667 -41.2606797333),355779,AIMS,316093,46,Hanover Street,"46 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,46,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7733826,-41.26067973,Hanover,,,Wadestown,Wellington,Hanover Street,"46 Hanover Street, Wadestown, Wellington",174.7733826,-41.26067973
POINT (174.77360185 -41.2607290833),355783,AIMS,316097,47,Hanover Street,"47 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,47,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7736019,-41.26072908,Hanover,,,Wadestown,Wellington,Hanover Street,"47 Hanover Street, Wadestown, Wellington",174.7736019,-41.26072908
POINT (174.7733486833 -41.26077035),355785,AIMS,316099,48,Hanover Street,"48 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,48,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7733487,-41.26077035,Hanover,,,Wadestown,Wellington,Hanover Street,"48 Hanover Street, Wadestown, Wellington",174.7733487,-41.26077035
POINT (174.77291095 -41.2605855),355792,AIMS,316105,4,Leslie Street,"4 Leslie Street, Wadestown, Wellington",Wellington City,,,,,,4,,,,Leslie,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.772911,-41.2605855,Leslie,,,Wadestown,Wellington,Leslie Street,"4 Leslie Street, Wadestown, Wellington",174.772911,-41.2605855
POINT (174.7743002833 -41.2623820333),355801,AIMS,316114,4,Cecil Road,"4 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,4,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7743003,-41.26238203,Cecil,,,Wadestown,Wellington,Cecil Road,"4 Cecil Road, Wadestown, Wellington",174.7743003,-41.26238203
POINT (174.7733099 -41.2626216667),355805,AIMS,316118,4,Margaret Street,"4 Margaret Street, Wadestown, Wellington",Wellington City,,,,,,4,,,,Margaret,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7733099,-41.26262167,Margaret,,,Wadestown,Wellington,Margaret Street,"4 Margaret Street, Wadestown, Wellington",174.7733099,-41.26262167
POINT (174.7737172833 -41.2621590667),355806,AIMS,316119,50,Weld Street,"50 Weld Street, Wadestown, Wellington",Wellington City,,,,,,50,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7737173,-41.26215907,Weld,,,Wadestown,Wellington,Weld Street,"50 Weld Street, Wadestown, Wellington",174.7737173,-41.26215907
POINT (174.7733110333 -41.2608589),355808,AIMS,316121,50,Hanover Street,"50 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,50,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.773311,-41.2608589,Hanover,,,Wadestown,Wellington,Hanover Street,"50 Hanover Street, Wadestown, Wellington",174.773311,-41.2608589
POINT (174.7735360333 -41.2609202833),355813,AIMS,316126,51,Hanover Street,"51 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,51,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.773536,-41.26092028,Hanover,,,Wadestown,Wellington,Hanover Street,"51 Hanover Street, Wadestown, Wellington",174.773536,-41.26092028
POINT (174.7732833667 -41.2609526167),355815,AIMS,316128,52,Hanover Street,"52 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,52,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7732834,-41.26095262,Hanover,,,Wadestown,Wellington,Hanover Street,"52 Hanover Street, Wadestown, Wellington",174.7732834,-41.26095262
POINT (174.7736807667 -41.2623043833),355822,AIMS,316135,54,Weld Street,"54 Weld Street, Wadestown, Wellington",Wellington City,,,,,,54,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7736808,-41.26230438,Weld,,,Wadestown,Wellington,Weld Street,"54 Weld Street, Wadestown, Wellington",174.7736808,-41.26230438
POINT (174.7732553833 -41.2610448333),355823,AIMS,316136,54,Hanover Street,"54 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,54,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7732554,-41.26104483,Hanover,,,Wadestown,Wellington,Hanover Street,"54 Hanover Street, Wadestown, Wellington",174.7732554,-41.26104483
POINT (174.7734723333 -41.2611109667),355827,AIMS,316140,55,Hanover Street,"55 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,55,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7734723,-41.26111097,Hanover,,,Wadestown,Wellington,Hanover Street,"55 Hanover Street, Wadestown, Wellington",174.7734723,-41.26111097
POINT (174.77321605 -41.2611436833),355829,AIMS,316142,56,Hanover Street,"56 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,56,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7732161,-41.26114368,Hanover,,,Wadestown,Wellington,Hanover Street,"56 Hanover Street, Wadestown, Wellington",174.7732161,-41.26114368
POINT (174.77358735 -41.2624963167),355835,AIMS,316148,58,Weld Street,"58 Weld Street, Wadestown, Wellington",Wellington City,,,,,,58,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7735874,-41.26249632,Weld,,,Wadestown,Wellington,Weld Street,"58 Weld Street, Wadestown, Wellington",174.7735874,-41.26249632
POINT (174.7731767167 -41.2612315333),355837,AIMS,316150,58,Hanover Street,"58 Hanover Street, Wadestown, Wellington",Wellington City,,,,,,58,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7731767,-41.26123153,Hanover,,,Wadestown,Wellington,Hanover Street,"58 Hanover Street, Wadestown, Wellington",174.7731767,-41.26123153
POINT (174.7727174333 -41.2619794167),355845,AIMS,316155,5,Marquis Street,"5 Marquis Street, Wadestown, Wellington",Wellington City,,,,,,5,,,,Marquis,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7727174,-41.26197942,Marquis,,,Wadestown,Wellington,Marquis Street,"5 Marquis Street, Wadestown, Wellington",174.7727174,-41.26197942
POINT (174.7747092167 -41.26234925),355850,AIMS,316160,5,Cecil Road,"5 Cecil Road, Wadestown, Wellington",Wellington City,,,,,,5,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7747092,-41.26234925,Cecil,,,Wadestown,Wellington,Cecil Road,"5 Cecil Road, Wadestown, Wellington",174.7747092,-41.26234925
POINT (174.7724822167 -41.2625115),355855,AIMS,316165,5,Margaret Street,"5 Margaret Street, Wadestown, Wellington",Wellington City,,,,,,5,,,,Margaret,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7724822,-41.2625115,Margaret,,,Wadestown,Wellington,Margaret Street,"5 Margaret Street, Wadestown, Wellington",174.7724822,-41.2625115
POINT (174.7740313167 -41.2633678667),355870,AIMS,316179,65,Weld Street,"65 Weld Street, Wadestown, Wellington",Wellington City,,,,,,65,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7740313,-41.26336787,Weld,,,Wadestown,Wellington,Weld Street,"65 Weld Street, Wadestown, Wellington",174.7740313,-41.26336787
POINT (174.7735959833 -41.2633565333),355876,AIMS,316184,67,Weld Street,"67 Weld Street, Wadestown, Wellington",Wellington City,,,,,,67,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.773596,-41.26335653,Weld,,,Wadestown,Wellington,Weld Street,"67 Weld Street, Wadestown, Wellington",174.773596,-41.26335653
POINT (174.77312755 -41.26258275),355902,AIMS,316205,6,Margaret Street,"6 Margaret Street, Wadestown, Wellington",Wellington City,,,,,,6,,,,Margaret,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7731276,-41.26258275,Margaret,,,Wadestown,Wellington,Margaret Street,"6 Margaret Street, Wadestown, Wellington",174.7731276,-41.26258275
POINT (174.7732841 -41.26336045),355909,AIMS,316212,72,Weld Street,"72 Weld Street, Wadestown, Wellington",Wellington City,,,,,,72,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7732841,-41.26336045,Weld,,,Wadestown,Wellington,Weld Street,"72 Weld Street, Wadestown, Wellington",174.7732841,-41.26336045
POINT (174.7726531 -41.2621485),355930,AIMS,316232,7,Marquis Street,"7 Marquis Street, Wadestown, Wellington",Wellington City,,,,,,7,,,,Marquis,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7726531,-41.2621485,Marquis,,,Wadestown,Wellington,Marquis Street,"7 Marquis Street, Wadestown, Wellington",174.7726531,-41.2621485
POINT (174.7729060667 -41.2625088333),355970,AIMS,316268,8,Margaret Street,"8 Margaret Street, Wadestown, Wellington",Wellington City,,,,,,8,,,,Margaret,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7729061,-41.26250883,Margaret,,,Wadestown,Wellington,Margaret Street,"8 Margaret Street, Wadestown, Wellington",174.7729061,-41.26250883
POINT (174.7746254167 -41.2628106167),355990,AIMS,316287,9,Rankin Street,"9 Rankin Street, Wadestown, Wellington",Wellington City,,,,,,9,,,,Rankin,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7746254,-41.26281062,Rankin,,,Wadestown,Wellington,Rankin Street,"9 Rankin Street, Wadestown, Wellington",174.7746254,-41.26281062
POINT (174.7739305 -41.26230645),908360,AIMS,805844,51,Weld Street,"51 Weld Street, Wadestown, Wellington",Wellington City,,,,,,51,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7739305,-41.26230645,Weld,,,Wadestown,Wellington,Weld Street,"51 Weld Street, Wadestown, Wellington",174.7739305,-41.26230645
POINT (174.7743316667 -41.2613283833),1082078,AIMS,958124,33,Weld Street,"33 Weld Street, Wadestown, Wellington",Wellington City,,,,,,33,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7743317,-41.26132838,Weld,,,Wadestown,Wellington,Weld Street,"33 Weld Street, Wadestown, Wellington",174.7743317,-41.26132838
POINT (174.7726868 -41.2611883),1397158,AIMS,1223522,2,Leslie Street,"2 Leslie Street, Wadestown, Wellington",Wellington City,,,,,,2,,,,Leslie,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7726868,-41.2611883,Leslie,,,Wadestown,Wellington,Leslie Street,"2 Leslie Street, Wadestown, Wellington",174.7726868,-41.2611883
POINT (174.77421685 -41.26169735),1544252,AIMS,1341416,49,Weld Street,"49 Weld Street, Wadestown, Wellington",Wellington City,,,,,,49,,,,Weld,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7742169,-41.26169735,Weld,,,Wadestown,Wellington,Weld Street,"49 Weld Street, Wadestown, Wellington",174.7742169,-41.26169735
POINT (174.7734462333 -41.2616303333),1631762,AIMS,1800222,5/114,Wadestown Road,"5/114 Wadestown Road, Wadestown, Wellington",Wellington City,,5,,,,114,,,,Wadestown,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7734462,-41.26163033,Wadestown,,,Wadestown,Wellington,Wadestown Road,"5/114 Wadestown Road, Wadestown, Wellington",174.7734462,-41.26163033
POINT (174.77333905 -41.2615980167),1631766,AIMS,1800226,4/114,Wadestown Road,"4/114 Wadestown Road, Wadestown, Wellington",Wellington City,,4,,,,114,,,,Wadestown,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7733391,-41.26159802,Wadestown,,,Wadestown,Wellington,Wadestown Road,"4/114 Wadestown Road, Wadestown, Wellington",174.7733391,-41.26159802
POINT (174.7735947667 -41.2598703833),1637860,AIMS,1800536,3/31,Hanover Street,"3/31 Hanover Street, Wadestown, Wellington",Wellington City,,3,,,,31,,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7735948,-41.25987038,Hanover,,,Wadestown,Wellington,Hanover Street,"3/31 Hanover Street, Wadestown, Wellington",174.7735948,-41.25987038
POINT (174.7722847833 -41.2623781167),1676735,AIMS,1428352,7,Margaret Street,"7 Margaret Street, Wadestown, Wellington",Wellington City,,,,,,7,,,,Margaret,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7722848,-41.26237812,Margaret,,,Wadestown,Wellington,Margaret Street,"7 Margaret Street, Wadestown, Wellington",174.7722848,-41.26237812
POINT (174.773456280003 -41.2619202800003),3111567,CADS,111567,109A,Wadestown Road,"109A Wadestown Road, Wadestown, Wellington",Wellington City,,,,,,109,A,,,Wadestown,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7734563,-41.26192028,Wadestown,,,Wadestown,Wellington,Wadestown Road,"109A Wadestown Road, Wadestown, Wellington",174.7734563,-41.26192028
POINT (174.773238480003 -41.2598766000003),3112253,CADS,112253,32C,Hanover Street,"32C Hanover Street, Wadestown, Wellington",Wellington City,,,,,,32,C,,,Hanover,Street,,,,Wadestown,Wellington,Thoroughfare,Current,174.7732385,-41.2598766,Hanover,,,Wadestown,Wellington,Hanover Street,"32C Hanover Street, Wadestown, Wellington",174.7732385,-41.2598766
POINT (174.774457470002 -41.2621743700003),3124580,CADS,124580,1/1,Cecil Road,"1/1 Cecil Road, Wadestown, Wellington",Wellington City,,1,,,,1,,,,Cecil,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7744575,-41.26217437,Cecil,,,Wadestown,Wellington,Cecil Road,"1/1 Cecil Road, Wadestown, Wellington",174.7744575,-41.26217437
POINT (174.7725587167 -41.26157415),2444970,AIMS,9138746,119A,Wadestown Road,"119A Wadestown Road, Wadestown, Wellington",Wellington City,,,,,,119,A,,,Wadestown,Road,,,,Wadestown,Wellington,Thoroughfare,Current,174.7725587,-41.26157415,Wadestown,,,Wadestown,Wellington,Wadestown Road,"119A Wadestown Road, Wadestown, Wellington",174.7725587,-41.26157415
